"","full_address","latitude","longitude","total_leasedSF","company_list","sector_list","lease_count","crimes_within_500m","crime_score","weighted_routes","accesibilty","internal_class","price_multiplier"
"720","381 Park Ave S, New York, NY, 10016",40.7422922,-73.9841973,199209,"NA; 21GRAMS; 368 Third Owners; NA; NA; NA; NA; NA; Betty Buzz; Caudalie; NA; Applico; Editorialist; Fgs Design; NA; Dellaverson Pc; NA; NA; 21GRAMS; NA; N Tier Financial Services; Sbr Wovens; NA; Forefront Communication Group; Goldstein Rikon Rikon & Houghton; NA; Sbr Wovens; Funny Faces Today; NA; NA; NA; NA; Fgs Design; Two Sticks; Valerio Architects; NA; NA; NA; NA; NA; NA; Stephen B Jacobs Group Pc; Beqom North America; Secretariat Advisors; NA; Sepp Leaf Products; Valerio Architects; NA","NA; Business, Professional, And Consulting Services (Except Financial And Legal) - Including Accounting; Technology, Advertising, Media, And Information; Tbd; Construction, Engineering And Architecture; Legal Services; Manufacturing (Except Pharmaceutical, Retail, And Computer Tech)",48,547,0.807122708039492,18.103710225519,0.510251352771017,"O",11106942.8321707
"721","385 9th Ave, New York, NY, 10001",40.7510141,-73.9981563,1643016,"D. E. Shaw & Co. L.p; PGIM RE; Crowell & Moring; Clifford Chance; KPMG; D. E. Shaw & Co. L.p; Bbva (Banco Bilbao Vizcaya Argentaria); NA; Cravath Swaine & Moore; NA; NA","Financial Services And Insurance; Legal Services; Business, Professional, And Consulting Services (Except Financial And Legal) - Including Accounting; NA; Unclassifiable",11,802,0.717207334273625,17.5818314535085,0.495542249162772,"A",137410092.799586
"722","385 Fifth Ave, New York, NY, 10016",40.9167105,-73.8071101,92750,"NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; Wework; NA; NA; NA; Villas & Apartments Abroad; NA; NA; NA; NA","NA; Coworking And Executive Suite Companies; Real Estate (Except Coworking Providers)",44,0,1,0,0,"O",5171297.21892
"723","386 Park Ave S, New York, NY, 10016",40.7429095,-73.9846081,91864,"NA; NA; IPG; Global Industries Development; NA; Crunch","NA; Tbd; Business, Professional, And Consulting Services (Except Financial And Legal) - Including Accounting; Real Estate (Except Coworking Providers); Personal Services And Recreation",6,589,0.79231311706629,19.7016562192991,0.555289308793535,"O",5121898.08861312
"724","387 Park Ave S, New York, NY, 10016",40.7427197,-73.9839698,164557,"NA; NA; Svb Financial Group; Amenity Analytics; Deutsch Inc (Ipg); NA; The Malin; Yby Computers; NA; NA; NA; Criteo Sa; NA; NA","NA; Financial Services And Insurance; Technology, Advertising, Media, And Information; Business, Professional, And Consulting Services (Except Financial And Legal) - Including Accounting; Coworking And Executive Suite Companies",14,713,0.748589562764457,18.420338797471,0.519175498990323,"O",9174912.73804656
"725","389 Fifth Ave, New York, NY, 10016",40.9167746,-73.8070785,46036,"NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA",NA,20,0,1,0,0,"O",2759943.642816
"726","39 Broadway, New York, NY, 10006",40.7062326,-74.0132146,141167,"NA; Smith Mazure,; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; New York Cares; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA","NA; Legal Services; Associations And Non-Profit Organizations (Except Education And Non-Profit Hospitals)",33,334,0.882228490832158,23.2987183848315,0.656672164191716,"O",7870798.00003536
"727","39 Clarkson St, New York, NY, 10014",40.7296277,-74.0075035,36282,"Talkiatry; NA; NA","Healthcare; NA",3,136,0.952045133991537,13.4650408757256,0.379510897841887,"A",3262759.859088
"728","39 W 19th St, New York, NY, 10011",40.7401528,-73.9933727,43515,"NA; Z G F Architects; Left Right","NA; Construction, Engineering And Architecture; Technology, Advertising, Media, And Information",3,642,0.773624823695346,25.5773562135144,0.720895354912133,"O",2608805.01384
"729","39 W 32nd St, New York, NY, 10001",40.7481658,-73.9873042,6848,"NA; Gma Management; Gma Management; NA; NA; Slim Herbal Beauty","NA; Business, Professional, And Consulting Services (Except Financial And Legal) - Including Accounting",6,1407,0.503878702397743,29.361575287122,0.827553209983652,"O",410550.309888
"730","39-41 W 38th St, New York, NY, 10018",40.7580249,-73.9995163,26952,"NA; NA; NA; NA; NA; NA; Architect; NA; NA",NA,9,299,0.894569816643159,9.0127193604997,0.254022638926142,"O",1615822.422912
"731","39-43 W 37th St, New York, NY, 10018",40.7567903,-73.9984582,32075,"NA; NA; NA; NA; NA; NA; NA; City Outdoor",NA,8,500,0.823695345557123,12.3964125087974,0.349391708844593,"O",1922955.7812
"732","390 5th Ave, New York, NY, 10018",40.7498288,-73.9841908,137035,"NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; Zorlu Usa; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; Geneva Home Furnishings; NA; NA; NA; NA; NA; NA; NA; NA; NA; Keeco; Indo Count Industries","NA; Retail; Manufacturing (Except Pharmaceutical, Retail, And Computer Tech)",46,1093,0.61459802538787,29.5473385093408,0.832788928753532,"O",7640417.4058728
"733","390 Madison Ave, New York, NY, 10017",40.7002005,-73.6541988,501842,"JP Morgan; Barnes & Thornburg; Effy Jewelry","Financial Services And Insurance; Legal Services; Retail",3,0,1,0,0,"A",41970471.249659
"734","390 Ninth Ave, New York, NY, 10001",40.9158174,-73.8034584,730000,"Meta","Technology, Advertising, Media, And Information",1,0,1,0,0,"A",61051972.5576
"735","390 Park Ave, New York, NY, 10022",40.7595773,-73.972688,157377,"NA; Northern Trust; Tiger Management; NA; Quantum Energy; NA; One Investment Management; Westpac Banking; NA; Atairos Capital","NA; Financial Services And Insurance; Energy & Utilities",10,499,0.824047954866008,23.4582087219885,0.661167384192176,"A",13161885.3221882
"736","393-399 Lafayette St, New York, NY, 10003",40.7284769,-73.992624,65850,"NA; Genius Sports; The Orchard","NA; Technology, Advertising, Media, And Information",3,502,0.822990126939351,22.733821838904,0.640750608712503,"O",3671481.637368
"737","394 Broadway, New York, NY, 10013",40.7184121,-74.0025352,12000,"NA; NA","Tbd; Unclassifiable",2,677,0.761283497884344,28.9916803335805,0.817127755859795,"O",719422.272
"738","395 Hudson St, New York, NY, 10014",40.7292047,-74.0077866,53053,"Hap Capital Advisors; Dv Trading; Dv Trading","Financial Services And Insurance",3,225,0.920662905500705,13.1547313070027,0.370764852128258,"O",2957982.00922224
"739","399 Park Ave, New York, NY, 10022",40.7589833,-73.9714789,863644,"Owl Rock Capital Partners; Brigade Capital Management; Bentallgreenoak; Lexington Partners; Capital Group; NA; Millennium Management; Owl Rock Capital Partners; NA; NA; NA; NA; Blue Owl Capital; Moelis; Polygon Global Partners; Worldquant; Capital Group; Millennium Management; Brigade Capital; First Manhattan; Hertog Family Office","Financial Services And Insurance; Real Estate (Except Coworking Providers); NA; Tbd; Associations And Non-Profit Organizations (Except Education And Non-Profit Hospitals)",21,429,0.848730606488011,21.0817095605703,0.594185981105889,"A",72228999.7089533
"740","4 Bryant Park, New York, NY, 10018",40.925115,-73.8897352,117038,"David Peyser Sportswear; Tommy Bahama; Turnbridge Real Estate Fund; Tommy Bahama; NA; Deepintent; NA; NA; NA; David Peyser Sportswear","Retail; NA; Business, Professional, And Consulting Services (Except Financial And Legal) - Including Accounting",10,0,1,0,0,"O",6525480.14995104
"741","4 Columbus Cir, New York, NY, 10019",40.7675105,-73.9829426,74505,"New Hope Fertility Clinic","Healthcare",1,878,0.690409026798307,19.5600798233731,0.551298991524766,"A",6231064.6786356
"742","4 Manhattan West, New York, NY, 10001",40.7527046,-73.9986629,37584,"NA; NA; NA","Tbd; NA",3,765,0.730253878702398,15.4170910560161,0.434529246719682,"O",2253230.555904
"743","4 Park Ave, New York, NY, 10016",40.746628,-73.9820041,51393,"Suny Empire State College; NA","Education; NA",2,524,0.815232722143865,20.9941219029494,0.591717331297069,"O",2865428.33392944
"744","4 World Trade Center, New York, NY, 10280",40.7102861,-74.011985,554943,"Rippling; Duolingo; NA; NA; Spotify; Remarkable Foods; NA; NA; NA; Stubhub; Digital Asset; Clear Street; NA","Technology, Advertising, Media, And Information; Education; NA; Retail; Unclassifiable",13,721,0.745768688293371,28.5677671435759,0.805179802873205,"A",46411458.6397702
"745","40 Broad St, New York, NY, 10004",40.7059776,-74.0115846,6369,"NA; NA",NA,2,432,0.847672778561354,24.0718281961388,0.678462190774444,"O",381833.370864
"746","40 Crosby St, New York, NY, 10013",40.7211039,-73.9994125,22637,"POSH VIP; NA","NA; Unclassifiable",2,944,0.667136812411848,26.8633994778197,0.757142362136588,"O",1357130.164272
"747","40 E 52nd St, New York, NY, 10022",40.7585317,-73.9740692,14957,"National Bank Of Egypt","Financial Services And Insurance",1,541,0.809238363892807,25.0499025821116,0.706029124421551,"A",1345049.865288
"748","40 Exchange Pl, New York, NY, 10005",40.7057064,-74.0099963,291281,"Crime Victims Treatment Center; NA; Wolf-Kasteler Pr; NA; NA; NA; NA; NA; Wow Payments; NA; NA; New York City Osteopathy; Multicultural Radio Broadcasting; NA; NA; NA; NA; NA; NA; NA; A360 Media; NA; NA; NA; The Epilepsy Foundation Of Metro New York; Dovetail Investment Group; NA; Etihad Airways; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; Loyalkaspar; NA; NA; NA; NA; NA; NA; Affinity Capital Exchange; Mobilo; NA; NA; NAPNAP; Soho Men’s Health; Loyalkaspar; Mobilo; Z & L I Wellness & Acupuncture; NA; NA","Associations And Non-Profit Organizations (Except Education And Non-Profit Hospitals); NA; Financial Services And Insurance; Healthcare; Technology, Advertising, Media, And Information; Transportation",59,480,0.830747531734838,23.7884711151803,0.670475798367848,"O",16240438.0078085
"749","40 Fulton St, New York, NY, 10038",40.7078745,-74.0047387,147158,"NA; NA; NA; NA; Seaport Capital; Old Republic Construction Program; Primal Base; NA; Terri & Sandy; Helbraun Levy; Gard North America; NA; NA; Cooper Robinson; Gerspach Sikoscow; NA; Safety National Casualty; NA; Carrier; DKMS; Csg Capital Partners; NA; NA","NA; Financial Services And Insurance; Coworking And Executive Suite Companies; Technology, Advertising, Media, And Information; Legal Services; Construction, Engineering And Architecture; Associations And Non-Profit Organizations (Except Education And Non-Profit Hospitals)",23,504,0.82228490832158,24.7270078495224,0.69692836706,"A",12307241.339221
"750","40 Tenth Ave, New York, NY, 10014",43.062392,-74.3429307,98475,"Starwood Capital Group; Rtw Investments; Westcap Group; Rtw Investments; Checkout.com; Stripes Group","Financial Services And Insurance; Technology, Advertising, Media, And Information",6,0,1,0,0,"A",8235743.832342
"751","40 W 25th St, New York, NY, 10010",40.7436045,-73.9910607,44000,"NA; NA; NA; NA","NA; Tbd",4,625,0.779619181946403,25.3998593865465,0.715892623707053,"O",2637881.664
"752","40 W 57th St, New York, NY, 10019",40.7636059,-73.9758803,611729,"NA; Access Industries; NA; NA; NA; Dealpath; NA; Lightyear Capital; Givaudan Fragrances; Duquesne Family Office; Hps Investment Partners; NA; NA; NA; Elliot Management; NA; Pointstate Capital; Vf Brands; Atria; A&E Real Estate; Darsana Capital Partners; Elmwood Asset Management; Access Industries; Eisner; Pointstate Capital; Repe Capital Partners; Loro Piana; Two Creeks Capital","NA; Financial Services And Insurance; Technology, Advertising, Media, And Information; Manufacturing (Except Pharmaceutical, Retail, And Computer Tech); Retail; Real Estate (Except Coworking Providers); Legal Services",28,433,0.847320169252468,25.9650276817571,0.731821838413991,"A",51160633.0420385
"753","40 Wall St, New York, NY, 10005",40.7070219,-74.0096669,437514,"Katz & Rychik Pc; Office Links; Infinitude; Trump Organization; Bennett Bricklin & Saltzburg; NA; NA; Liakas Law, Pc; Leslie E. Robertson Associates [Lera]; Dy Consultants; NA; Nfp; Derive Technologies; Katz & Rychik Pc; Unified Capital; NA; Ki Legal; NA; NA; NA; NA; NA; NA; NA; NA; NA; Jay Suites; Bay Crest Partners; NA; Paulson Investment; Trump Organization; NA; Gts Group Us; NA; NA; Jay Suites; Liakas Law, Pc; Rk Law,; N Cheng &; NA; NA; Gjelaj Law Pllc","Legal Services; Coworking And Executive Suite Companies; NA; Construction, Engineering And Architecture; Business, Professional, And Consulting Services (Except Financial And Legal) - Including Accounting; Financial Services And Insurance; Technology, Advertising, Media, And Information; Tbd; Unclassifiable",42,642,0.773624823695346,26.2338672161191,0.739399055149,"A",36590537.9747477
"754","40 Worth St, New York, NY, 10013",40.717095,-74.0067095,261784,"NA; Legal Services Of New York; Innocence Project; The Legal Aid Society; Bevmax Office Centers; Morgan Lane; NA; Acumen Fund; NA; NA; Jr Cruz Construction","NA; Legal Services; Associations And Non-Profit Organizations (Except Education And Non-Profit Hospitals); Real Estate (Except Coworking Providers)",11,764,0.730606488011283,29.0865854731033,0.819802648200822,"O",14595826.1041267
"755","40-44 E 30th St, New York, NY, 10016",40.7417959,-73.9765198,31411,"NA; NA; NA",NA,3,465,0.836036671368124,6.08766227767384,0.17158018294049,"O",1883147.748816
"756","400 Lafayette St, New York, NY, 10003",40.7282034,-73.9932263,34895,"NA; Yotpo; NA","NA; Technology, Advertising, Media, And Information",3,490,0.82722143864598,23.2669530197268,0.655776860394095,"O",2092020.01512
"757","400 Madison Ave, New York, NY, 10017",40.7563578,-73.976877,179625,"NA; NA; NA; NA; NA; Brink's; NA; NA; NA; NA; NA; Brink's; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; D Exposito & Partners; NA; NA; Cyberrisk; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA","NA; Transportation; Tbd; Technology, Advertising, Media, And Information",48,810,0.714386459802539,28.2047226353806,0.794947427900609,"O",10015032.48462
"758","400 Park Ave, New York, NY, 10022",40.7600281,-73.9724524,49942,"NA; NA; NA; NA; NA; NA; Macklowe Properties; NA; NA","NA; Real Estate (Except Coworking Providers)",9,499,0.824047954866008,23.1791106106362,0.653301030439308,"O",2994115.592352
"759","401 Broadway, New York, NY, 10013",40.7188095,-74.0025736,193547,"NA; NA; NA; NA; NA; Artsy; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; Artsy; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; Urban Forum; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA","NA; Technology, Advertising, Media, And Information; Unclassifiable",75,841,0.70345557122708,28.667344154731,0.807986371472342,"O",10791256.7421058
"760","401 Park Ave S, New York, NY, 10016",40.7431278,-73.9839473,148100,"Vitech; Spaces; Simulmedia; U.s. Coastal Service","Technology, Advertising, Media, And Information; Coworking And Executive Suite Companies; Construction, Engineering And Architecture",4,601,0.788081805359661,19.0182698992249,0.536028130287067,"O",8257348.982448
"761","404-408 W 14th St, New York, NY, 10014",40.741537,-74.0067396,18509,"NA; NA",NA,2,289,0.898095909732017,9.85177235310739,0.277671267808919,"O",1109648.902704
"762","405 Lexington Ave, New York, NY, 10174",40.7516676,-73.9755644,355968,"NA; NA; NA; NA; Saba Capital; NA; NA; New Holland Capital; NA; NA; NA; Amster Rothstein & Ebenstein; NA; Spaces; NA; NA; North Peak; NA; NA; NA; Arena Investors; NA; Moses & Singer; Banque De France; High Tower Advisors; NA; NA; NA; NA","NA; Financial Services And Insurance; Legal Services; Coworking And Executive Suite Companies; Business, Professional, And Consulting Services (Except Financial And Legal) - Including Accounting",29,460,0.837799717912553,19.0348778503576,0.536496223811913,"A",29770614.4758682
"763","405-409 W 13th St, New York, NY, 10014",40.7406018,-74.0066507,30042,"Engine No.1; NA; NA","Financial Services And Insurance; NA; Unclassifiable",3,313,0.889633286318759,10.6866980988819,0.30120357063181,"A",2701610.486928
"764","408-410 Broadway, New York, NY, 10013",40.7196695,-74.001653,67360,"Wework; NA; NA; NA","Coworking And Executive Suite Companies; NA",4,819,0.711212976022567,28.4692104645647,0.802401992238611,"O",3755672.0287488
"765","41 E 11th St, New York, NY, 10003",40.7332657,-73.9929743,44333,"Alloy","Technology, Advertising, Media, And Information",1,728,0.743300423131171,24.4716581335042,0.689731359573417,"O",2657845.632048
"766","41 Madison Ave, New York, NY, 10010",40.7424702,-73.9862953,290189,"NA; NA; NA; Deborah Berke & Partners; NA; NA; Mphasis; NA; Polar Asset Management; NA; NA; Polar Asset Management Partners; Limekiln Real Estate Investment Management; NA; Clarick Gueron Reisbaum; NA; Zwerling Schachter & Zwerling; NA; NA; NA; Henry Luce Foundation; Axonius; Parafi Capital; Welcome Homes; NA; Urban Atelier Group","NA; Tbd; Construction, Engineering And Architecture; Technology, Advertising, Media, And Information; Financial Services And Insurance; Real Estate (Except Coworking Providers); Legal Services; Associations And Non-Profit Organizations (Except Education And Non-Profit Hospitals)",26,551,0.805712270803949,21.3747149726157,0.602444310807534,"O",16179553.3009291
"767","41 Union Sq W, New York, NY, 10003",40.7370951,-73.9905663,46351,"Knotel; NA; NA; NA; Back Market; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; Mondo; NA; NA; NA; NA","Coworking And Executive Suite Companies; NA; Retail",24,922,0.674894217207334,23.527465767134,0.663119387429864,"O",2778828.477456
"768","41 W 25th St, New York, NY, 10010",40.7439685,-73.9907888,29348,"NA; NA; NA; NA; Wonder Source; NA",NA,6,579,0.795839210155148,25.7112744260758,0.724669827010332,"O",1759467.069888
"769","410 Park Ave, New York, NY, 10022",40.7602791,-73.9722515,180900,"Jacobson Family Investments; NA; NA; NA; Vanderbilt Avenue Asset Management; NA; NA; Insigneo Securities; Yorktown Partners; CCP; Drivetrain; Neo Ivy Capital; NA; Ldr Capital; NA; NA; Tronex International; NA; NA; Glendower Capital; China Citic Bank International; Glendower Capital; NA; NA; Gl Ohrstrom & Co; NA; NA; Tripost Capital Partners","Financial Services And Insurance; NA; Healthcare",28,505,0.821932299012694,22.887115495063,0.645071175847746,"A",15129180.596808
"770","410 Tenth Ave, New York, NY, 10001",42.7252526,-73.7110577,689633,"NA; Hudson Yards Construction; NA; NA; First Republic Bank; Turner Construction; Amazon","NA; Real Estate (Except Coworking Providers); Financial Services And Insurance; Construction, Engineering And Architecture; Technology, Advertising, Media, And Information",7,0,1,0,0,"A",57675965.740843
